customer_id,age,tenure_months,monthly_charges,contract_type,internet_service,tech_support,online_security,payment_method,customer_service_calls,churn
2129,62,3,71.76,Month-to-month,DSL,Yes,Yes,Electronic check,2,1
1254,25,51,81.96,Two year,No,No,No,Bank transfer,1,1
1427,69,32,55.75,One year,Fiber optic,Yes,No,Credit card,3,1
3427,23,37,52.06,Two year,DSL,Yes,No,Bank transfer,3,0
63,52,9,63.74,Two year,Fiber optic,No,Yes,Bank transfer,2,1
4062,63,18,41.72,Two year,No,Yes,Yes,Credit card,2,0
3455,43,25,89.29,Month-to-month,Fiber optic,Yes,Yes,Electronic check,1,0
506,20,56,42.84,Month-to-month,No,Yes,No,Credit card,2,1
1521,51,65,52.94,Two year,DSL,Yes,Yes,Bank transfer,1,1
687,67,56,123.6,Two year,Fiber optic,No,No,Bank transfer,0,0
4394,53,65,82.96,Month-to-month,No,No,No,Credit card,1,1
390,50,11,35.85,One year,Fiber optic,No,No,Electronic check,0,1
1912,18,52,133.27,Month-to-month,DSL,No,No,Bank transfer,2,1
659,40,62,106.33,Month-to-month,DSL,No,Yes,Credit card,2,0
2327,34,70,54.24,Month-to-month,Fiber optic,Yes,No,Electronic check,0,1
3120,62,60,38.09,Two year,No,No,No,Bank transfer,2,0
967,60,48,112.64,One year,No,No,No,Bank transfer,5,0
1395,51,44,80.11,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
3972,64,43,38.34,Two year,DSL,No,Yes,Bank transfer,5,1
1360,36,48,101.48,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,1
249,22,60,114.53,Month-to-month,No,No,No,Electronic check,1,1
946,39,58,37.55,Month-to-month,DSL,No,Yes,Electronic check,2,1
3551,55,25,111.02,Month-to-month,Fiber optic,No,No,Credit card,0,1
1097,64,54,55.81,One year,Fiber optic,Yes,No,Credit card,1,0
425,52,15,147.74,Month-to-month,DSL,No,No,Bank transfer,0,0
3695,18,39,50.03,Month-to-month,No,Yes,Yes,Bank transfer,2,1
681,24,66,66.74,Month-to-month,Fiber optic,No,No,Credit card,5,1
2439,62,17,133.15,One year,Fiber optic,Yes,Yes,Bank transfer,0,1
447,40,66,55.62,Month-to-month,DSL,Yes,Yes,Bank transfer,4,1
4965,26,72,61.78,Month-to-month,Fiber optic,No,No,Bank transfer,4,0
2409,63,2,41.61,One year,DSL,No,No,Electronic check,0,1
2456,51,55,63.28,One year,DSL,Yes,No,Credit card,4,1
1477,67,6,83.05,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3896,48,56,90.85,Month-to-month,DSL,Yes,No,Credit card,1,1
2971,49,18,100.64,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
3043,54,67,124.35,Month-to-month,No,Yes,No,Electronic check,3,1
4849,61,1,127.57,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1
2664,29,3,101.82,Month-to-month,DSL,No,No,Bank transfer,1,1
1864,53,65,86.09,Month-to-month,Fiber optic,Yes,No,Credit card,3,1
1257,43,11,82.5,Two year,Fiber optic,Yes,No,Credit card,3,0
76,43,11,93.56,Two year,Fiber optic,No,No,Electronic check,4,1
1640,40,69,113.72,Month-to-month,Fiber optic,No,Yes,Electronic check,0,1
1416,25,55,87.54,One year,DSL,Yes,No,Bank transfer,2,1
4304,39,52,146.56,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
1039,23,32,80.26,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
4853,68,43,89.62,Month-to-month,No,Yes,Yes,Credit card,1,0
2238,29,39,141.93,One year,DSL,Yes,No,Credit card,3,1
1014,42,63,127.67,Month-to-month,No,No,Yes,Bank transfer,1,1
4254,38,41,71.36,Two year,Fiber optic,Yes,No,Credit card,2,1
3138,48,23,115.11,One year,Fiber optic,Yes,No,Bank transfer,3,0
2576,49,10,52.42,Month-to-month,No,No,Yes,Bank transfer,1,1
1642,35,20,20.01,Two year,Fiber optic,No,No,Electronic check,1,1
611,65,54,112.56,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
2452,38,68,143.07,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,1
3378,67,25,23.3,Month-to-month,Fiber optic,Yes,No,Credit card,5,1
379,63,61,142.25,Month-to-month,Fiber optic,Yes,No,Credit card,3,1
714,43,9,123.16,Month-to-month,Fiber optic,No,Yes,Electronic check,1,0
4590,44,61,65.2,Two year,Fiber optic,No,Yes,Electronic check,1,0
3337,27,23,70.35,Month-to-month,Fiber optic,No,No,Bank transfer,0,1
135,57,13,141.88,One year,Fiber optic,No,Yes,Electronic check,2,0
3041,39,32,29.75,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1
3097,68,52,81.78,Two year,DSL,No,No,Electronic check,1,0
2253,54,57,73.92,Month-to-month,No,No,No,Electronic check,3,1
2107,37,68,52.41,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
2802,57,67,140.56,One year,DSL,Yes,No,Bank transfer,2,1
4357,46,71,108.55,Month-to-month,No,Yes,No,Credit card,1,0
4894,30,43,51.78,Two year,No,No,Yes,Bank transfer,3,0
1010,56,29,108.34,Month-to-month,No,No,Yes,Credit card,1,0
3227,41,31,76.38,Month-to-month,Fiber optic,Yes,Yes,Credit card,3,0
3765,62,34,34.06,One year,Fiber optic,Yes,No,Bank transfer,5,0
3463,67,50,107.89,Month-to-month,DSL,Yes,No,Bank transfer,2,1
3504,32,71,41.69,One year,DSL,No,No,Electronic check,1,1
3487,38,14,74.04,Two year,DSL,No,No,Credit card,0,1
3207,38,48,92.51,Month-to-month,DSL,No,No,Bank transfer,1,1
538,51,56,33.72,One year,No,No,No,Credit card,4,1
4735,31,60,83.42,Month-to-month,Fiber optic,No,Yes,Electronic check,5,1
554,49,20,96.02,Month-to-month,DSL,No,Yes,Credit card,1,1
1417,51,16,78.57,Two year,Fiber optic,No,No,Electronic check,2,1
3441,51,11,24.91,Two year,No,Yes,Yes,Bank transfer,4,1
169,32,65,29.41,Month-to-month,DSL,Yes,No,Bank transfer,0,1
343,24,2,61.16,Two year,Fiber optic,No,Yes,Bank transfer,2,1
1559,52,21,37.6,One year,Fiber optic,No,No,Credit card,2,0
642,29,52,141.7,Two year,Fiber optic,Yes,No,Bank transfer,0,0
3633,21,11,103.48,One year,Fiber optic,No,No,Electronic check,1,1
1334,66,4,47.86,Two year,DSL,No,No,Bank transfer,3,1
2167,68,26,53.51,One year,Fiber optic,No,No,Electronic check,1,0
1173,68,16,134.84,Month-to-month,DSL,Yes,Yes,Credit card,2,1
3305,45,72,85.13,Month-to-month,DSL,Yes,No,Credit card,5,1
299,22,50,126.7,Month-to-month,No,No,Yes,Electronic check,0,1
3377,42,20,62.23,Month-to-month,DSL,Yes,No,Bank transfer,1,1
1874,63,56,87.27,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,1
4217,58,31,93.49,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
658,53,27,69.04,Two year,No,Yes,No,Electronic check,1,1
1581,20,28,74.05,One year,No,No,Yes,Electronic check,4,0
3866,54,71,74.17,One year,Fiber optic,Yes,Yes,Credit card,3,1
3468,19,72,52.98,Two year,DSL,No,Yes,Electronic check,3,0
1990,42,52,77.31,Month-to-month,Fiber optic,Yes,No,Electronic check,1,0
446,49,49,49.7,Month-to-month,No,No,No,Electronic check,1,1
4641,28,33,111.37,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
2309,38,16,132.19,Month-to-month,DSL,Yes,Yes,Credit card,2,0
1106,60,28,73.66,Month-to-month,DSL,Yes,No,Credit card,1,1
2919,48,16,41.02,Two year,No,No,No,Electronic check,3,1
3193,34,67,49.22,Month-to-month,DSL,No,Yes,Credit card,2,1
4602,47,1,21.94,Month-to-month,Fiber optic,No,Yes,Electronic check,7,1
43,68,33,87.84,Two year,Fiber optic,Yes,No,Electronic check,5,1
1510,55,45,143.58,Two year,No,No,Yes,Electronic check,0,0
2575,59,1,22.67,One year,Fiber optic,Yes,Yes,Electronic check,0,1
768,29,10,98.66,One year,DSL,Yes,Yes,Electronic check,2,1
1667,32,64,28.36,Month-to-month,Fiber optic,No,No,Electronic check,5,1
2860,52,10,39.9,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1
2704,52,11,22.59,Month-to-month,Fiber optic,Yes,No,Bank transfer,5,1
2788,26,27,110.22,One year,Fiber optic,No,No,Electronic check,4,1
4118,47,31,123.37,One year,Fiber optic,No,No,Bank transfer,1,1
3550,63,45,60.89,Two year,DSL,No,Yes,Electronic check,3,1
4238,66,42,114.65,Month-to-month,No,Yes,Yes,Credit card,3,0
3601,47,48,81.01,One year,Fiber optic,Yes,No,Bank transfer,2,1
3306,60,50,68.75,One year,Fiber optic,No,Yes,Electronic check,1,1
172,53,13,139.9,One year,Fiber optic,Yes,Yes,Bank transfer,1,0
2867,38,28,50.85,Two year,Fiber optic,No,No,Bank transfer,1,0
2634,29,45,114.59,Month-to-month,DSL,No,No,Electronic check,2,1
3369,50,21,131.68,Two year,Fiber optic,No,No,Bank transfer,3,1
8,56,48,80.43,One year,Fiber optic,No,Yes,Credit card,4,0
4002,56,68,142.86,Month-to-month,No,No,No,Electronic check,3,1
4178,67,48,94.38,One year,Fiber optic,Yes,No,Credit card,1,1
3929,26,23,111.39,Two year,Fiber optic,No,Yes,Credit card,3,1
1300,68,25,115.22,Month-to-month,No,Yes,No,Bank transfer,0,1
3691,44,71,88.78,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,0
340,65,29,126.94,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
908,34,4,77.4,Month-to-month,DSL,No,Yes,Electronic check,4,1
1617,43,34,119.99,One year,Fiber optic,No,No,Bank transfer,1,1
1468,61,56,26.8,One year,DSL,No,No,Credit card,2,1
4950,37,72,148.98,Month-to-month,Fiber optic,No,No,Bank transfer,1,0
3428,63,29,106.89,Month-to-month,No,Yes,Yes,Electronic check,2,1
678,61,11,136.71,Two year,No,Yes,Yes,Credit card,7,1
4643,38,59,86.33,Month-to-month,No,No,Yes,Credit card,3,0
787,30,39,124.4,Month-to-month,Fiber optic,No,No,Electronic check,0,1
3619,28,60,62.78,Month-to-month,Fiber optic,Yes,No,Credit card,1,0
2103,37,45,96.68,Two year,Fiber optic,No,No,Electronic check,4,1
4789,26,26,64.54,Month-to-month,No,Yes,No,Bank transfer,1,1
1591,36,14,105.93,Month-to-month,DSL,No,No,Bank transfer,4,1
4695,51,13,33.37,Month-to-month,No,Yes,No,Electronic check,4,1
996,60,52,107.64,Two year,No,No,Yes,Credit card,3,0
2047,58,49,116.07,Two year,DSL,No,Yes,Electronic check,3,1
353,47,31,53.5,Two year,Fiber optic,Yes,No,Electronic check,0,0
3958,38,33,64.32,Month-to-month,DSL,No,Yes,Credit card,1,0
2546,32,25,40.98,One year,Fiber optic,No,No,Credit card,3,0
3081,65,67,128.96,One year,No,No,No,Credit card,2,1
2345,65,9,113.22,One year,DSL,No,No,Bank transfer,0,0
638,53,40,149.45,Month-to-month,DSL,Yes,Yes,Bank transfer,2,1
1615,29,55,138.17,Month-to-month,Fiber optic,No,No,Electronic check,0,1
3938,65,25,94.98,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
4419,61,38,91.26,Two year,No,Yes,No,Electronic check,1,0
3185,67,34,67.34,One year,No,No,Yes,Credit card,2,1
4019,49,66,125.09,Two year,DSL,No,No,Credit card,2,0
4551,18,13,43.04,One year,Fiber optic,No,Yes,Bank transfer,1,1
1698,33,16,111.51,Month-to-month,Fiber optic,Yes,No,Credit card,1,1
3036,68,5,148.8,Month-to-month,DSL,No,No,Credit card,2,1
3906,62,22,100.84,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
4997,66,19,142.96,One year,Fiber optic,No,Yes,Bank transfer,3,1
304,52,62,21.77,Month-to-month,No,No,No,Credit card,3,0
569,50,6,73.07,One year,DSL,No,No,Credit card,3,1
4656,38,24,123.03,One year,DSL,Yes,No,Credit card,2,0
2737,63,33,140.32,Two year,Fiber optic,No,Yes,Electronic check,2,0
1210,54,54,131.1,One year,DSL,Yes,No,Bank transfer,1,0
2733,53,72,66.86,Month-to-month,No,Yes,Yes,Electronic check,1,0
637,66,55,28.97,Month-to-month,DSL,Yes,No,Credit card,2,0
355,55,67,95.01,Two year,DSL,Yes,No,Bank transfer,4,0
4578,44,43,146.61,Two year,Fiber optic,No,No,Bank transfer,4,1
3162,64,70,89.95,Month-to-month,Fiber optic,Yes,No,Credit card,4,1
2763,37,27,138.07,Two year,Fiber optic,No,Yes,Credit card,4,1
2885,28,66,39.86,One year,No,No,Yes,Electronic check,4,0
1959,44,44,69.14,Month-to-month,Fiber optic,No,No,Electronic check,4,1
1679,61,70,136.93,Month-to-month,DSL,No,No,Electronic check,3,1
574,46,39,88.88,Month-to-month,No,No,No,Electronic check,2,1
4993,66,42,53.18,Two year,No,No,No,Credit card,4,1
1195,25,35,97.92,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3757,45,62,91.3,Month-to-month,No,Yes,No,Credit card,1,1
4382,49,48,22.73,Month-to-month,No,Yes,No,Bank transfer,1,0
2910,68,55,79.69,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,0
3928,35,43,76.3,Month-to-month,No,No,No,Bank transfer,0,1
1644,47,2,125.85,One year,Fiber optic,No,Yes,Electronic check,1,1
3330,56,23,59.53,Two year,Fiber optic,Yes,Yes,Bank transfer,0,0
2062,50,53,84.16,One year,Fiber optic,No,No,Electronic check,2,1
2686,21,67,62.98,One year,Fiber optic,Yes,No,Credit card,2,1
4289,58,72,89.32,One year,Fiber optic,No,No,Electronic check,1,1
3944,66,60,82.73,Month-to-month,DSL,No,Yes,Credit card,2,1
1869,29,21,80.81,One year,Fiber optic,No,No,Credit card,3,0
3587,55,9,62.12,Two year,Fiber optic,No,Yes,Credit card,4,1
646,31,52,71.35,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
1127,32,39,84.69,Month-to-month,Fiber optic,No,No,Electronic check,2,1
3128,41,72,43.6,Two year,DSL,No,Yes,Electronic check,2,0
1176,40,71,117.98,One year,Fiber optic,Yes,No,Electronic check,2,0
247,55,62,75.76,One year,Fiber optic,No,Yes,Credit card,2,1
75,35,22,131.93,One year,DSL,No,No,Credit card,3,1
3732,56,56,98.55,Month-to-month,Fiber optic,No,No,Credit card,1,1
2962,53,22,86.67,Month-to-month,DSL,Yes,Yes,Credit card,2,1
1366,46,66,121.0,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
4325,57,10,148.3,One year,Fiber optic,No,No,Electronic check,2,1
4926,66,41,108.43,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
2384,38,63,136.15,Month-to-month,No,Yes,No,Electronic check,4,0
4657,31,27,36.96,Month-to-month,DSL,No,No,Electronic check,5,1
2170,53,21,84.85,Month-to-month,DSL,Yes,No,Credit card,1,1
1073,32,31,21.95,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
1940,46,19,101.09,Month-to-month,DSL,No,Yes,Credit card,3,1
3110,54,72,141.49,Month-to-month,No,No,Yes,Electronic check,1,0
40,69,67,107.77,Month-to-month,DSL,No,No,Credit card,2,1
2938,64,49,51.82,One year,Fiber optic,No,No,Electronic check,1,0
4223,28,68,21.33,One year,Fiber optic,No,No,Electronic check,2,0
4022,55,51,84.41,One year,DSL,No,No,Electronic check,0,1
1023,62,45,78.26,Two year,Fiber optic,No,No,Electronic check,4,1
2173,19,72,42.06,Month-to-month,No,No,No,Bank transfer,0,1
3787,29,40,135.25,One year,DSL,Yes,No,Credit card,2,0
619,49,23,68.92,Month-to-month,Fiber optic,No,No,Bank transfer,0,1
1868,46,29,34.35,Month-to-month,Fiber optic,No,No,Electronic check,1,1
2818,45,49,132.8,Month-to-month,No,No,Yes,Electronic check,1,0
1005,54,21,138.9,Month-to-month,No,No,No,Credit card,3,1
2946,42,20,21.17,Month-to-month,DSL,Yes,No,Electronic check,2,1
4263,34,10,23.92,One year,DSL,Yes,Yes,Electronic check,2,0
3238,24,38,111.88,Month-to-month,Fiber optic,No,Yes,Credit card,5,1
1732,23,51,90.35,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
510,68,28,71.69,One year,Fiber optic,No,Yes,Electronic check,3,1
1580,52,17,145.03,One year,Fiber optic,No,No,Bank transfer,0,1
4804,20,61,45.23,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1
520,63,2,21.93,One year,Fiber optic,Yes,Yes,Credit card,0,1
3499,34,65,67.89,Month-to-month,No,No,Yes,Credit card,2,0
2956,58,36,23.43,One year,Fiber optic,No,No,Credit card,1,1
81,31,61,135.66,Month-to-month,Fiber optic,No,No,Electronic check,2,1
4060,30,9,122.53,One year,No,Yes,No,Electronic check,2,1
2141,49,12,57.12,Month-to-month,Fiber optic,No,No,Credit card,6,1
2464,64,51,118.73,Month-to-month,DSL,Yes,Yes,Bank transfer,1,0
833,55,58,94.82,One year,Fiber optic,No,No,Electronic check,2,1
4732,65,61,98.19,One year,No,No,No,Credit card,5,0
567,20,62,146.59,Month-to-month,DSL,No,No,Bank transfer,1,1
2054,39,15,71.81,Two year,Fiber optic,Yes,Yes,Electronic check,2,0
4191,25,2,101.05,Month-to-month,Fiber optic,No,No,Credit card,1,1
4818,31,61,26.53,Month-to-month,Fiber optic,Yes,Yes,Credit card,4,1
1389,20,29,99.23,One year,DSL,Yes,No,Bank transfer,1,0
4545,25,32,55.49,Month-to-month,Fiber optic,No,No,Credit card,2,1
1903,53,56,62.02,Month-to-month,DSL,Yes,Yes,Credit card,2,1
2774,68,26,44.81,One year,No,No,No,Credit card,3,1
2334,44,23,92.12,Month-to-month,DSL,Yes,Yes,Credit card,1,1
178,45,64,117.27,Two year,No,Yes,Yes,Bank transfer,1,1
1269,60,65,105.1,One year,Fiber optic,Yes,No,Electronic check,0,0
2447,53,52,81.24,Month-to-month,DSL,No,Yes,Credit card,3,0
1092,37,43,79.41,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
2051,49,47,84.71,Two year,No,No,Yes,Electronic check,4,0
2284,37,19,105.96,Two year,Fiber optic,No,No,Electronic check,0,1
595,21,59,35.64,Two year,Fiber optic,Yes,Yes,Electronic check,1,0
970,43,4,52.79,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1
2057,50,26,42.22,Month-to-month,Fiber optic,No,Yes,Credit card,1,1
3230,38,67,20.75,One year,No,Yes,No,Credit card,1,1
2901,40,22,71.25,Month-to-month,DSL,No,No,Bank transfer,0,1
917,60,67,55.15,Month-to-month,Fiber optic,Yes,Yes,Electronic check,0,1
1125,26,48,143.13,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3934,69,65,127.76,Month-to-month,DSL,No,No,Credit card,0,0
4607,44,37,37.94,Two year,No,Yes,No,Electronic check,1,1
4757,39,51,64.79,Month-to-month,Fiber optic,No,No,Bank transfer,1,0
1664,40,60,95.79,Month-to-month,No,No,Yes,Credit card,1,0
854,49,63,144.39,Month-to-month,DSL,Yes,Yes,Electronic check,0,0
4690,41,42,145.92,One year,Fiber optic,No,Yes,Bank transfer,1,0
2748,25,16,108.03,One year,No,No,No,Credit card,3,1
4291,58,3,96.53,One year,Fiber optic,Yes,No,Electronic check,2,0
3540,30,23,70.96,Two year,DSL,Yes,No,Bank transfer,3,1
1979,66,23,29.72,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
3701,31,27,81.67,Month-to-month,No,No,No,Bank transfer,2,1
4620,67,31,99.82,Two year,No,No,No,Bank transfer,2,0
1238,44,60,105.65,Month-to-month,Fiber optic,No,No,Electronic check,1,1
4212,34,21,129.09,Two year,Fiber optic,No,No,Electronic check,2,1
959,62,54,39.94,Month-to-month,Fiber optic,Yes,Yes,Electronic check,4,1
1490,63,57,113.54,One year,Fiber optic,No,No,Bank transfer,2,0
242,23,54,140.15,Two year,Fiber optic,No,No,Credit card,1,0
2140,54,18,78.58,Month-to-month,Fiber optic,Yes,Yes,Credit card,1,1
3285,43,1,49.76,One year,No,No,No,Electronic check,2,1
2770,19,38,89.17,Two year,DSL,Yes,No,Bank transfer,2,1
1761,66,47,52.81,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,0
4702,48,59,33.59,One year,No,Yes,No,Bank transfer,1,0
3639,18,11,107.27,Month-to-month,Fiber optic,No,No,Electronic check,1,1
2628,48,68,51.51,Month-to-month,DSL,No,Yes,Credit card,1,0
2646,68,67,59.16,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3923,54,49,47.61,One year,Fiber optic,Yes,No,Electronic check,1,1
3869,54,6,74.07,One year,DSL,No,No,Bank transfer,3,1
2558,52,57,63.91,One year,DSL,Yes,Yes,Credit card,3,0
4472,58,15,128.77,Month-to-month,Fiber optic,No,No,Electronic check,2,1
568,18,13,106.24,Month-to-month,Fiber optic,No,No,Electronic check,3,1
3010,63,62,86.29,Two year,Fiber optic,No,No,Electronic check,1,1
4783,40,46,138.57,One year,DSL,Yes,No,Credit card,1,1
629,34,16,102.95,Month-to-month,No,No,Yes,Electronic check,2,0
875,54,37,94.34,Two year,Fiber optic,No,No,Electronic check,1,1
1699,61,51,84.03,One year,No,No,Yes,Electronic check,2,0
4396,68,27,36.76,Month-to-month,No,Yes,No,Electronic check,2,0
2519,54,56,39.26,Month-to-month,No,No,No,Credit card,0,0
3731,68,10,56.61,Month-to-month,Fiber optic,No,Yes,Credit card,1,1
1711,62,6,51.49,Month-to-month,No,No,Yes,Bank transfer,1,0
4879,31,3,108.27,Month-to-month,DSL,No,No,Credit card,1,1
543,49,18,26.77,One year,Fiber optic,No,No,Electronic check,3,1
1969,37,55,101.09,Month-to-month,Fiber optic,No,No,Electronic check,3,1
3859,49,68,129.14,Two year,DSL,No,No,Credit card,4,0
2469,59,49,85.42,Two year,Fiber optic,Yes,Yes,Credit card,2,1
3852,61,61,109.44,Two year,DSL,No,Yes,Credit card,1,1
271,24,9,52.95,One year,Fiber optic,No,Yes,Credit card,1,1
442,32,56,78.92,Month-to-month,No,Yes,No,Bank transfer,0,0
2406,31,59,107.45,Month-to-month,No,No,Yes,Credit card,2,1
2243,37,57,85.28,Month-to-month,No,No,No,Electronic check,5,1
2206,58,11,33.84,Month-to-month,DSL,Yes,Yes,Electronic check,5,0
1857,27,68,92.79,Month-to-month,Fiber optic,Yes,No,Credit card,0,1
2176,53,14,80.1,Month-to-month,DSL,Yes,Yes,Credit card,0,0
441,40,28,121.91,Two year,Fiber optic,Yes,No,Bank transfer,2,1
818,66,45,78.94,Month-to-month,DSL,No,Yes,Electronic check,2,1
1251,57,20,37.81,Two year,Fiber optic,Yes,Yes,Bank transfer,0,1
4012,68,24,126.81,Month-to-month,Fiber optic,No,Yes,Bank transfer,4,1
4722,53,49,67.22,One year,No,No,No,Credit card,1,1
2191,43,13,109.23,Month-to-month,Fiber optic,No,Yes,Credit card,4,1
1164,59,67,114.07,One year,Fiber optic,Yes,No,Electronic check,2,0
539,69,9,108.8,Month-to-month,No,No,Yes,Credit card,2,0
4400,25,15,127.41,Month-to-month,DSL,Yes,Yes,Credit card,3,1
4177,49,20,84.15,One year,DSL,Yes,Yes,Bank transfer,0,0
3397,65,59,60.44,One year,No,No,No,Electronic check,3,1
3925,40,64,27.62,Month-to-month,DSL,No,No,Credit card,2,1
868,47,65,78.78,Month-to-month,No,No,No,Credit card,2,1
3987,25,2,137.16,Month-to-month,DSL,No,Yes,Credit card,2,1
1609,33,16,41.98,One year,No,No,Yes,Credit card,0,1
2437,61,37,60.56,Two year,No,No,No,Electronic check,1,0
3239,52,21,113.92,One year,Fiber optic,Yes,No,Credit card,1,0
3137,36,33,52.16,Month-to-month,Fiber optic,Yes,No,Credit card,3,1
1492,43,56,130.0,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,1
261,46,58,113.53,Month-to-month,DSL,No,Yes,Credit card,1,1
4798,29,66,106.05,Month-to-month,Fiber optic,No,Yes,Electronic check,1,0
2230,28,38,80.43,One year,Fiber optic,No,No,Electronic check,3,1
1138,28,66,98.81,Month-to-month,DSL,Yes,No,Electronic check,1,0
3438,38,66,66.4,One year,Fiber optic,No,Yes,Credit card,5,1
1137,31,57,42.91,Two year,Fiber optic,No,No,Credit card,2,1
3476,39,6,25.46,One year,Fiber optic,No,Yes,Credit card,1,1
1902,49,14,113.09,Month-to-month,Fiber optic,Yes,No,Bank transfer,3,1
2848,52,21,90.9,Two year,No,No,No,Credit card,0,1
162,49,47,119.06,One year,DSL,No,No,Electronic check,1,1
3946,51,36,58.18,Month-to-month,Fiber optic,No,No,Electronic check,2,1
4052,66,22,37.0,One year,No,No,Yes,Credit card,2,1
3102,21,59,130.2,Two year,DSL,Yes,No,Bank transfer,1,0
3260,67,39,31.51,Month-to-month,DSL,No,Yes,Credit card,4,1
1627,40,18,24.15,One year,DSL,No,No,Credit card,2,1
1392,27,15,136.16,One year,No,No,No,Electronic check,0,1
1693,69,14,84.51,Month-to-month,No,No,No,Bank transfer,4,1
3315,23,15,143.44,Month-to-month,DSL,No,Yes,Credit card,0,1
2075,19,26,77.48,Two year,Fiber optic,Yes,No,Credit card,0,1
3024,46,62,96.74,Month-to-month,Fiber optic,No,No,Electronic check,1,0
3887,55,4,147.32,Two year,Fiber optic,Yes,Yes,Bank transfer,2,1
1971,36,29,81.03,Month-to-month,No,No,No,Bank transfer,1,0
